time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,et0_fao_evapotranspiration,shortwave_radiation_sum
2022-08-26,34.8,27.2,30.6,1.3,63,5.27,18.7
2022-08-27,35.6,27.8,31.2,0.6,57,6.31,20.8
2022-08-28,36.2,27.9,31.8,0.0,50,6.71,21.58
2022-08-29,35.1,27.6,31.0,1.3,57,5.65,20.2
2022-08-30,37.2,27.5,31.9,0.0,55,5.43,21.12
2022-08-31,37.0,28.0,32.0,0.2,59,5.1,18.88
2022-09-01,37.2,28.0,32.7,0.0,52,5.81,21.11
2022-09-02,37.8,27.6,32.6,0.0,50,6.06,21.33
2022-09-03,38.2,27.7,32.4,0.0,49,6.51,21.73
2022-09-04,37.5,27.3,32.0,0.0,48,6.79,22.58
2022-09-05,36.4,27.1,31.5,0.0,53,6.04,22.06
2022-09-06,36.6,26.4,31.4,0.0,55,5.62,20.61
2022-09-07,36.3,26.2,31.1,0.0,58,5.12,20.61
2022-09-08,36.0,27.0,31.5,0.0,56,5.05,20.78
2022-09-09,36.8,28.0,32.2,0.0,55,5.62,20.8
2022-09-10,35.9,28.8,32.0,0.1,60,5.44,19.8
2022-09-11,34.6,25.2,30.7,4.4,64,4.96,19.13
2022-09-12,35.4,26.6,30.9,1.1,60,5.44,19.65
2022-09-13,35.2,25.2,30.3,1.0,64,5.2,18.8
2022-09-14,33.9,27.3,29.5,1.1,66,4.2,14.31
2022-09-15,34.0,26.1,29.0,1.2,69,4.69,17.64
2022-09-16,34.4,23.5,28.6,0.4,69,4.72,20.31
2022-09-17,36.3,25.4,30.3,0.0,61,5.47,20.5
2022-09-18,35.9,25.3,30.4,0.0,57,5.62,20.5
2022-09-19,36.2,25.0,30.4,0.0,57,5.25,20.17
2022-09-20,34.3,26.5,29.4,0.7,66,4.34,17.26
2022-09-21,34.0,25.1,28.4,0.5,76,3.86,16.59
2022-09-22,30.1,25.2,27.2,6.0,80,3.1,12.37
2022-09-23,26.8,23.9,25.0,22.9,89,1.54,6.78
2022-09-24,27.0,23.4,24.6,34.9,92,1.48,6.89
2022-09-25,31.1,23.6,26.3,0.7,83,3.72,17.88
2022-09-26,32.4,23.1,26.9,0.3,80,4.08,18.38
2022-09-27,32.5,22.4,26.6,0.4,79,4.05,18.64
2022-09-28,33.2,23.0,27.4,0.0,71,4.42,19.32
2022-09-29,33.3,23.3,27.7,0.0,70,4.44,19.18
2022-09-30,33.7,22.9,27.7,0.0,70,4.31,19.04
2022-10-01,34.6,23.3,28.1,0.0,65,4.56,19.01
2022-10-02,34.4,22.8,27.9,0.0,57,5.11,19.25
2022-10-03,34.3,22.0,27.6,0.0,58,5.28,19.16
2022-10-04,34.2,23.3,27.8,0.0,58,5.06,19.04
2022-10-05,34.0,22.0,27.5,0.0,64,4.59,18.72
2022-10-06,32.7,22.6,26.8,0.0,70,4.36,18.4
2022-10-07,30.2,22.1,25.8,0.1,74,3.76,15.17
2022-10-08,25.7,22.3,23.9,2.6,88,1.58,6.27
2022-10-09,29.0,20.4,24.5,0.0,79,3.23,13.42
2022-10-10,28.1,21.5,24.4,1.5,80,2.74,11.82
2022-10-11,29.0,20.4,24.0,0.3,79,3.15,14.45
2022-10-12,30.6,19.1,24.3,0.0,73,3.9,17.33
2022-10-13,31.5,18.8,24.6,0.0,63,4.32,17.86
2022-10-14,31.8,18.8,24.6,0.0,58,4.43,17.79
2022-10-15,32.0,18.7,24.9,0.0,56,4.36,17.63
2022-10-16,32.0,17.6,24.8,0.0,56,3.91,17.58
2022-10-17,32.3,18.0,24.7,0.0,54,4.23,17.33
2022-10-18,33.0,17.6,24.8,0.0,49,4.32,17.31
2022-10-19,32.4,19.1,24.2,0.0,54,4.19,17.12
2022-10-20,33.5,18.9,25.0,0.0,50,4.73,16.06
2022-10-21,32.8,18.4,24.9,0.0,51,4.59,16.6
2022-10-22,30.3,17.8,23.1,0.0,57,4.08,16.64
2022-10-23,29.9,15.8,22.3,0.0,52,3.88,16.68
2022-10-24,30.4,16.6,22.7,0.0,48,4.36,16.67
2022-10-25,31.4,15.6,22.9,0.0,51,4.57,16.39
2022-10-26,31.6,16.4,23.7,0.0,52,3.73,16.16
2022-10-27,32.0,16.4,23.7,0.0,55,3.7,15.93
2022-10-28,31.9,17.1,23.8,0.0,57,3.67,15.74
2022-10-29,31.0,17.2,24.0,0.0,53,3.71,15.98
2022-10-30,31.7,16.2,23.7,0.0,52,3.93,15.49
2022-10-31,31.6,15.8,23.1,0.0,55,3.61,15.33
2022-11-01,32.7,17.0,23.5,0.0,57,3.66,15.09
2022-11-02,31.1,16.1,23.0,0.0,67,3.63,15.08
2022-11-03,31.8,17.2,23.9,0.0,68,3.5,14.71
2022-11-04,31.8,18.2,24.2,0.0,67,3.31,14.6
2022-11-05,31.8,19.4,24.7,0.0,69,3.64,14.48
2022-11-06,30.2,19.0,23.8,0.0,66,3.14,12.98
2022-11-07,29.5,18.2,22.8,0.0,64,2.45,10.52
2022-11-08,27.6,17.6,21.9,0.0,66,2.66,10.65
2022-11-09,28.5,15.9,21.8,0.0,65,2.98,13.67
2022-11-10,26.4,16.4,21.0,0.7,66,2.84,12.8
2022-11-11,26.8,14.6,20.1,0.0,62,3.29,13.91
2022-11-12,27.1,14.5,20.0,0.0,63,3.28,13.88
2022-11-13,27.9,13.9,20.3,0.0,64,3.04,13.32
2022-11-14,28.2,16.0,21.3,0.0,55,3.54,12.91
2022-11-15,26.4,15.9,20.5,0.2,66,2.7,12.64
2022-11-16,25.0,13.1,18.7,0.0,65,3.02,13.59
2022-11-17,25.1,12.4,18.0,0.0,58,3.37,13.62
2022-11-18,25.2,11.3,17.4,0.0,56,3.1,13.69
2022-11-19,25.2,10.9,17.4,0.0,56,2.88,13.21
2022-11-20,25.5,10.9,17.8,0.0,59,3.13,13.31
2022-11-21,25.7,11.5,17.9,0.0,57,3.14,13.18
2022-11-22,26.2,11.8,18.0,0.0,52,3.39,13.36
2022-11-23,26.0,10.4,17.7,0.0,49,3.57,13.56
2022-11-24,26.1,10.4,18.0,0.0,46,3.38,13.5
2022-11-25,26.0,9.1,17.2,0.0,49,2.94,13.23
2022-11-26,26.0,10.1,16.9,0.0,55,3.2,13.2
2022-11-27,25.4,10.6,17.5,0.0,59,2.71,13.1
2022-11-28,24.5,11.1,16.7,0.0,62,2.52,13.06
2022-11-29,24.7,9.5,17.1,0.0,63,2.61,12.82
2022-11-30,24.3,10.2,16.4,0.0,71,2.46,12.76
2022-12-01,24.5,10.0,16.6,0.0,70,2.55,12.64
2022-12-02,24.0,9.8,17.1,0.0,68,2.24,12.16
2022-12-03,24.6,10.2,16.5,0.0,69,2.43,12.57
2022-12-04,23.7,10.1,15.9,0.0,70,2.4,12.58
2022-12-05,23.0,9.8,15.4,0.0,71,2.31,12.43
2022-12-06,23.4,10.5,15.9,0.0,70,2.59,12.52
2022-12-07,23.5,10.4,16.1,0.0,71,2.61,12.39
2022-12-08,24.4,9.6,16.0,0.0,73,2.44,12.2
2022-12-09,24.9,11.6,17.0,0.0,69,2.36,12.16
2022-12-10,25.0,10.8,16.7,0.0,71,2.34,12.05
2022-12-11,25.5,10.8,17.0,0.0,65,2.66,12.26
2022-12-12,25.1,10.3,16.4,0.0,58,2.83,12.4
2022-12-13,24.6,9.8,16.5,0.0,54,3.3,12.32
2022-12-14,23.0,9.6,15.3,0.0,54,3.05,12.62
2022-12-15,22.5,8.6,14.4,0.0,58,2.75,12.48
2022-12-16,22.5,7.4,14.8,0.0,60,2.51,12.59
2022-12-17,22.6,6.8,14.4,0.0,65,2.39,12.45
2022-12-18,22.5,7.1,15.3,0.0,72,2.08,12.29
2022-12-19,22.0,6.7,14.6,0.0,74,2.09,12.23
2022-12-20,21.5,7.6,13.5,0.0,75,2.03,11.51
2022-12-21,20.8,7.2,12.4,0.0,79,2.05,12.39
2022-12-22,19.8,5.9,11.3,0.0,85,1.85,11.67
2022-12-23,17.6,6.8,10.5,0.0,86,1.62,10.52
2022-12-24,18.0,5.8,10.7,0.0,85,1.9,12.46
2022-12-25,17.1,4.3,9.7,0.0,84,1.83,12.14
2022-12-26,18.2,4.2,9.8,0.0,84,1.89,12.3
2022-12-27,19.0,5.8,11.0,0.0,79,2.0,11.93
2022-12-28,20.0,6.5,12.2,0.0,79,2.07,12.21
2022-12-29,19.4,8.6,14.0,0.9,75,1.5,6.65
2022-12-30,20.3,11.4,14.9,0.0,74,2.27,12.05
2022-12-31,18.6,8.4,12.4,0.0,82,2.0,12.42
2023-01-01,18.6,6.1,12.1,0.0,75,1.92,11.94
2023-01-02,18.4,5.2,10.9,0.0,80,1.97,12.51
2023-01-03,17.1,5.5,10.0,0.0,85,1.88,12.21
2023-01-04,17.4,4.2,9.7,0.0,84,1.9,12.79
2023-01-05,16.5,4.1,8.7,0.0,88,1.64,11.35
2023-01-06,13.4,3.2,6.9,0.0,91,1.26,9.2
2023-01-07,15.0,4.0,7.7,0.0,90,1.44,10.54
2023-01-08,17.4,4.6,10.1,0.0,87,1.59,10.97
2023-01-09,17.4,3.4,10.3,0.0,88,1.42,9.28
2023-01-10,18.8,5.3,10.2,0.0,90,1.66,10.86
2023-01-11,19.6,7.1,12.2,0.0,84,1.93,11.33
2023-01-12,21.0,10.6,14.8,0.0,81,2.17,12.65
2023-01-13,20.5,10.9,14.2,0.1,87,1.8,10.67
2023-01-14,15.5,4.9,9.9,0.0,71,2.16,13.91
2023-01-15,15.6,3.2,8.7,0.0,59,2.45,14.08
2023-01-16,16.1,2.0,8.3,0.0,64,2.32,14.07
2023-01-17,16.8,1.4,8.4,0.0,64,2.38,14.09
2023-01-18,17.2,3.5,9.8,0.0,60,2.34,13.91
2023-01-19,18.8,7.2,12.7,3.4,61,2.29,12.41
2023-01-20,18.3,10.4,13.4,1.4,75,2.03,10.62
2023-01-21,20.0,6.5,12.5,0.0,77,2.35,13.93
2023-01-22,19.6,9.0,13.2,0.0,76,1.89,10.5
2023-01-23,21.9,9.4,14.7,0.0,70,2.48,13.32
2023-01-24,20.3,9.4,14.3,1.4,84,1.96,11.81
2023-01-25,20.0,10.1,14.1,0.0,77,2.3,12.9
2023-01-26,18.1,7.2,11.5,0.0,70,2.47,14.18
2023-01-27,18.4,4.8,10.8,0.0,62,2.71,15.28
2023-01-28,20.0,4.4,11.8,0.0,64,2.62,15.15
2023-01-29,18.0,6.9,12.9,1.3,80,1.25,5.25
2023-01-30,20.9,11.1,15.0,1.5,79,2.22,12.59
2023-01-31,20.0,9.7,13.7,0.0,81,2.54,15.17
2023-02-01,20.8,8.3,13.4,0.0,73,2.73,15.51
2023-02-02,22.6,7.8,14.3,0.0,64,3.12,15.59
2023-02-03,23.6,8.4,15.1,0.0,64,3.16,15.57
2023-02-04,24.0,9.3,15.7,0.0,66,3.17,15.58
2023-02-05,24.6,9.1,16.3,0.0,63,3.16,15.94
2023-02-06,26.0,11.6,17.8,0.0,65,3.16,15.44
2023-02-07,23.8,11.5,16.4,0.0,64,3.42,16.12
2023-02-08,24.1,8.4,15.8,0.0,55,3.47,16.15
2023-02-09,29.0,9.8,18.5,0.0,50,4.17,16.03
2023-02-10,27.0,13.7,19.3,0.0,56,3.54,16.13
2023-02-11,26.3,11.8,18.3,0.0,57,4.02,16.69
2023-02-12,22.1,8.9,15.2,0.0,42,4.28,17.19
2023-02-13,21.7,8.1,14.6,0.0,32,4.69,17.22
2023-02-14,25.3,8.6,16.4,0.0,45,4.05,16.89
2023-02-15,27.0,11.1,18.0,0.0,57,3.91,17.13
2023-02-16,27.9,11.2,19.0,0.0,64,3.43,17.32
2023-02-17,28.0,12.1,19.3,0.0,73,3.39,17.52
2023-02-18,27.8,12.8,19.5,0.0,72,3.42,17.77
2023-02-19,29.4,12.3,20.4,0.0,68,3.62,17.39
2023-02-20,32.3,14.8,22.3,0.0,59,4.17,17.29
2023-02-21,29.5,14.6,21.6,0.0,57,4.38,17.99
2023-02-22,28.3,13.9,20.5,0.0,60,3.97,16.73
2023-02-23,28.1,13.4,20.0,0.0,49,4.52,18.71
2023-02-24,28.6,11.6,19.5,0.0,53,4.13,18.46
2023-02-25,29.3,13.4,21.2,0.0,52,4.2,18.41
2023-02-26,30.3,15.1,22.3,0.0,48,4.45,17.59
2023-02-27,30.5,14.8,22.2,0.0,51,4.46,18.19
2023-02-28,28.5,14.7,21.2,0.0,51,4.68,17.44
2023-03-01,28.8,15.9,21.4,0.7,54,4.42,18.1
2023-03-02,29.2,14.7,20.9,0.1,63,3.83,18.59
2023-03-03,29.6,15.6,21.7,0.9,59,4.23,18.18
2023-03-04,28.0,16.4,21.6,0.0,58,3.68,16.3
2023-03-05,29.1,14.5,21.3,0.0,56,4.49,18.97
2023-03-06,28.9,14.3,20.9,0.0,53,4.58,19.54
2023-03-07,29.5,15.2,21.9,0.0,44,4.77,19.92
2023-03-08,28.5,15.2,21.9,0.0,46,4.19,19.23
2023-03-09,29.0,15.9,21.9,0.0,53,4.31,19.92
2023-03-10,30.0,14.6,22.3,0.0,52,4.64,20.41
2023-03-11,30.6,14.9,23.1,0.0,48,4.51,20.35
2023-03-12,32.5,16.5,24.3,0.0,47,4.93,20.24
2023-03-13,30.9,18.2,23.6,0.3,51,3.91,15.26
2023-03-14,32.5,16.5,23.9,0.0,47,5.17,20.81
2023-03-15,32.8,17.3,24.6,0.0,41,5.34,20.34
2023-03-16,31.2,18.8,23.9,0.2,44,4.95,16.99
2023-03-17,28.6,18.3,21.8,1.5,62,3.79,17.41
2023-03-18,26.2,17.0,20.2,3.7,74,3.52,16.96
2023-03-19,25.6,15.4,20.0,6.4,80,3.45,18.38
2023-03-20,21.8,15.4,18.2,6.7,87,1.89,9.82
2023-03-21,24.5,14.2,19.1,0.6,78,3.54,18.59
2023-03-22,26.6,14.6,20.2,0.0,74,3.97,20.89
2023-03-23,28.1,14.6,21.3,0.0,67,4.35,21.27
2023-03-24,28.2,17.5,21.2,3.6,70,4.17,18.87
2023-03-25,28.0,16.5,21.2,0.0,69,4.28,21.01
2023-03-26,28.0,15.1,21.5,0.0,60,4.71,20.51
2023-03-27,27.4,14.4,20.8,0.0,62,4.71,22.41
2023-03-28,29.4,15.8,22.4,0.0,57,4.87,21.44
2023-03-29,31.8,17.0,23.5,0.8,51,5.19,19.16
2023-03-30,30.0,18.5,22.2,2.7,63,4.34,18.17
2023-03-31,25.8,16.6,19.8,6.4,77,3.47,17.06
2023-04-01,26.4,14.9,20.3,2.2,77,4.02,20.16
2023-04-02,28.8,15.0,21.7,0.0,70,4.54,21.47
2023-04-03,31.5,16.2,23.1,0.0,59,5.29,21.58
2023-04-04,28.1,16.9,22.1,0.0,61,5.06,22.91
2023-04-05,30.1,15.6,22.9,0.0,51,5.49,23.79
2023-04-06,30.9,17.3,23.9,0.0,45,5.99,23.21
2023-04-07,30.9,16.6,23.3,0.0,45,5.85,24.37
2023-04-08,32.0,15.4,24.0,0.0,37,6.07,24.4
2023-04-09,33.5,17.0,25.0,0.0,33,6.53,24.16
2023-04-10,33.7,17.2,25.7,0.0,32,6.7,23.97
2023-04-11,36.2,19.2,27.8,0.0,30,6.91,23.38
2023-04-12,35.5,21.9,28.9,0.0,29,7.35,21.65
2023-04-13,37.0,19.8,28.6,0.0,30,7.08,24.38
2023-04-14,37.5,20.1,29.4,0.0,30,6.49,24.56
2023-04-15,39.3,20.5,30.4,0.0,23,6.98,23.74
2023-04-16,38.7,22.2,31.0,0.0,27,7.29,22.16
2023-04-17,39.1,22.3,31.0,0.0,30,6.65,22.66
2023-04-18,39.2,25.0,31.7,0.0,27,7.98,23.38
2023-04-19,35.0,24.0,29.2,0.0,38,6.39,18.95
2023-04-20,34.2,22.5,28.0,0.0,41,6.25,22.68
2023-04-21,35.0,20.8,28.0,0.0,34,7.05,24.45
2023-04-22,34.5,19.5,27.5,0.0,27,7.18,24.32
2023-04-23,33.0,19.0,25.8,1.2,33,6.13,22.63
2023-04-24,33.8,19.2,26.7,0.0,32,6.64,24.1
2023-04-25,34.2,20.8,27.5,0.0,32,7.07,23.88
2023-04-26,35.7,20.9,29.1,0.0,28,6.31,21.96
2023-04-27,36.0,23.9,29.0,0.0,30,6.95,19.78
2023-04-28,33.1,23.0,27.6,0.6,38,4.99,16.75
2023-04-29,30.6,21.6,26.2,0.4,47,4.47,13.84
2023-04-30,30.0,21.1,24.9,3.2,56,4.23,18.01
2023-05-01,28.1,20.0,22.7,8.5,73,3.47,15.51
2023-05-02,28.2,19.4,23.4,7.3,74,4.16,19.68
2023-05-03,29.2,19.5,24.1,3.6,69,4.37,19.66
2023-05-04,31.5,19.5,25.5,0.9,60,5.0,21.84
2023-05-05,33.0,20.3,26.8,0.8,50,5.27,20.43
2023-05-06,35.8,21.5,28.5,0.0,39,6.45,21.69
2023-05-07,39.3,21.8,29.7,0.0,30,7.44,23.73
2023-05-08,38.2,21.5,30.3,0.0,24,8.09,24.46
2023-05-09,36.5,20.6,29.3,0.0,31,7.99,24.62
2023-05-10,36.8,21.0,29.3,0.0,24,8.17,24.94
2023-05-11,39.0,22.0,30.8,0.0,24,7.64,24.47
2023-05-12,41.5,22.7,33.0,0.0,21,7.99,23.73
2023-05-13,42.5,25.0,33.8,0.0,24,7.98,23.48
2023-05-14,40.0,25.5,33.1,0.0,26,7.54,20.88
2023-05-15,41.2,25.4,33.5,0.0,22,7.89,23.55
2023-05-16,39.8,25.7,32.7,0.0,27,7.66,22.06
2023-05-17,40.7,25.5,33.7,0.0,24,7.01,19.85
2023-05-18,37.2,22.8,30.9,0.0,37,7.0,23.09
2023-05-19,38.5,25.2,31.8,0.0,33,8.25,23.7
2023-05-20,40.5,24.1,32.5,0.0,29,7.73,23.47
2023-05-21,42.2,26.2,35.0,0.0,22,7.38,20.95
2023-05-22,42.4,27.2,35.2,0.0,23,8.71,20.43
2023-05-23,41.9,30.1,34.6,0.0,31,8.06,18.68
2023-05-24,37.2,25.6,30.3,13.6,51,6.0,16.2
2023-05-25,34.0,23.7,27.8,0.2,62,5.24,21.04
2023-05-26,34.5,22.8,28.4,0.0,56,5.42,20.94
2023-05-27,33.2,21.1,27.4,18.8,64,5.34,20.68
2023-05-28,34.0,23.0,28.8,5.5,61,4.98,19.41
2023-05-29,32.8,22.4,26.8,10.6,70,4.1,16.08
2023-05-30,33.5,22.3,27.0,0.7,65,5.05,21.66
2023-05-31,28.3,21.7,24.0,7.5,79,3.6,17.59
2023-06-01,31.7,20.8,25.8,0.0,68,4.94,21.31
2023-06-02,31.2,21.2,26.3,0.5,63,5.24,22.59
2023-06-03,33.8,21.1,27.9,0.0,59,5.44,23.3
2023-06-04,34.7,23.0,28.9,0.0,60,5.15,21.39
2023-06-05,35.5,24.8,29.8,0.2,54,6.03,21.65
2023-06-06,37.0,23.4,30.3,0.0,47,5.61,21.71
2023-06-07,36.8,23.8,30.2,0.2,44,6.25,22.89
2023-06-08,38.3,25.4,31.4,0.0,42,6.27,22.51
2023-06-09,40.0,24.6,32.5,0.2,41,6.86,21.34
2023-06-10,39.0,27.1,31.6,0.7,52,6.12,20.01
2023-06-11,38.0,26.2,32.3,0.0,51,6.57,22.1
2023-06-12,40.3,27.2,33.7,0.0,51,7.4,22.16
2023-06-13,41.2,29.0,35.0,0.0,38,8.6,22.08
2023-06-14,39.3,30.0,34.8,0.0,40,8.24,21.16
2023-06-15,36.8,28.0,32.4,0.7,50,6.63,20.29
2023-06-16,36.2,27.6,31.0,0.4,59,5.22,18.52
2023-06-17,36.2,27.9,31.1,0.7,60,3.65,10.54
2023-06-18,36.4,26.5,30.9,5.4,68,4.58,16.89
2023-06-19,37.5,27.2,31.6,1.4,60,5.33,20.24
2023-06-20,38.5,27.3,33.3,0.0,57,5.74,21.65
2023-06-21,39.3,29.1,33.3,0.3,61,6.23,20.66
2023-06-22,40.5,30.2,34.0,7.2,57,5.9,18.81
2023-06-23,41.0,31.1,35.1,0.0,52,7.04,20.61
2023-06-24,41.0,32.1,35.9,0.0,46,7.05,21.12
2023-06-25,35.8,27.9,31.8,1.5,64,5.2,16.75
2023-06-26,34.4,25.4,29.4,14.9,73,4.01,16.47
2023-06-27,35.8,25.9,30.6,2.7,71,5.2,21.14
2023-06-28,35.7,27.6,31.0,0.0,69,5.63,22.0
2023-06-29,34.3,27.6,30.2,5.7,75,4.55,19.61
2023-06-30,35.8,27.4,31.2,0.4,68,5.36,21.9
2023-07-01,36.9,26.0,31.2,0.6,67,5.33,22.12
2023-07-02,37.5,27.7,32.5,0.0,61,5.75,22.37
2023-07-03,38.3,28.6,33.2,0.0,58,5.92,21.05
2023-07-04,39.1,29.3,33.6,0.0,61,6.07,21.88
2023-07-05,35.5,28.1,30.8,2.6,72,5.2,19.53
2023-07-06,35.3,27.2,30.7,0.3,73,5.1,20.43
2023-07-07,35.0,27.4,30.3,1.5,73,4.75,18.75
2023-07-08,31.0,26.6,27.6,44.6,89,2.23,9.7
2023-07-09,32.8,25.6,28.3,12.6,84,3.29,14.71
2023-07-10,31.6,26.1,28.0,4.3,88,2.63,11.68
2023-07-11,34.1,25.4,29.5,0.1,79,4.98,21.98
2023-07-12,34.5,26.0,30.0,0.5,77,5.07,21.84
2023-07-13,34.5,26.5,29.6,1.9,80,4.53,20.26
2023-07-14,34.3,27.1,30.5,0.7,75,4.61,20.2
2023-07-15,34.5,27.7,30.6,0.8,76,4.5,19.1
2023-07-16,34.6,27.5,30.2,7.2,78,4.26,18.21
2023-07-17,33.7,26.6,29.7,4.8,81,4.24,18.79
2023-07-18,33.2,26.5,29.4,9.5,82,3.91,16.68
2023-07-19,32.7,26.1,29.1,9.0,83,3.7,15.69
2023-07-20,35.2,26.7,30.9,8.7,77,4.8,20.73
2023-07-21,36.5,28.2,31.6,4.0,72,5.08,21.17
2023-07-22,34.2,27.5,30.8,4.5,76,4.73,17.81
2023-07-23,34.4,28.7,31.5,0.1,70,5.39,19.9
2023-07-24,35.1,28.4,31.6,0.1,72,5.43,21.32
2023-07-25,35.3,26.8,30.7,6.5,77,4.86,20.91
2023-07-26,32.8,26.0,28.7,4.5,83,3.12,13.59
2023-07-27,33.5,26.4,29.0,6.4,83,3.73,16.73
2023-07-28,32.6,25.6,27.8,23.9,86,3.46,15.64
2023-07-29,31.8,25.5,28.3,0.9,83,4.23,19.37
2023-07-30,32.8,24.7,28.6,1.5,80,3.89,17.13
2023-07-31,34.2,25.4,29.7,0.8,77,5.01,21.02
2023-08-01,35.0,26.4,30.8,0.7,72,5.44,20.78
2023-08-02,35.5,27.2,31.2,1.2,73,5.48,21.21
2023-08-03,35.0,26.4,30.6,0.3,74,5.29,21.91
2023-08-04,35.2,27.9,30.9,0.5,71,4.9,20.11
2023-08-05,36.0,27.6,31.7,0.0,66,5.49,21.68
2023-08-06,36.2,28.0,31.9,0.0,62,6.76,22.45
2023-08-07,36.0,27.5,31.2,0.0,61,6.36,20.53
2023-08-08,36.5,27.3,31.4,0.0,62,6.49,21.59
2023-08-09,36.6,28.0,31.9,0.0,60,6.23,21.57
2023-08-10,35.7,28.1,31.7,0.0,60,5.96,21.77
2023-08-11,36.5,29.3,32.3,0.0,55,6.14,20.93
2023-08-12,37.4,29.2,32.9,0.4,51,6.99,21.54
2023-08-13,36.9,28.5,32.4,0.0,55,7.06,21.95
2023-08-14,34.7,27.9,31.0,0.0,60,5.82,19.82
2023-08-15,36.6,27.0,31.7,0.0,61,5.51,22.25
2023-08-16,37.5,27.9,32.5,0.0,56,6.0,21.27
2023-08-17,37.2,28.8,33.0,0.0,52,6.48,21.92
2023-08-18,37.4,28.4,32.9,0.0,56,6.05,22.23
2023-08-19,35.2,28.6,31.7,1.3,69,4.91,19.96
2023-08-20,37.2,29.0,32.7,0.0,65,5.88,22.05
2023-08-21,37.8,29.0,33.5,0.2,63,5.42,21.66
2023-08-22,38.7,30.0,34.1,0.0,59,5.4,16.92
2023-08-23,37.0,30.6,33.2,0.1,55,6.28,16.26
2023-08-24,36.0,28.4,31.4,0.0,55,6.86,21.52
2023-08-25,36.1,27.9,31.8,0.0,54,6.37,18.86
2023-08-26,36.2,28.2,32.0,0.0,52,6.18,20.95
2023-08-27,37.0,28.8,32.1,0.0,48,6.66,20.82
2023-08-28,34.5,26.0,30.5,0.2,60,5.65,20.92
2023-08-29,37.7,27.9,32.0,0.0,53,6.27,21.89
2023-08-30,36.7,27.5,31.5,0.0,56,5.64,21.76
2023-08-31,37.5,26.4,31.8,0.0,54,6.14,21.59
2023-09-01,38.3,26.9,32.4,0.0,51,6.32,21.64
2023-09-02,38.4,26.5,32.0,0.0,49,6.81,22.5
2023-09-03,38.0,25.5,31.3,0.0,50,6.64,22.54
2023-09-04,37.2,25.3,31.3,0.0,52,6.3,22.47
2023-09-05,36.9,26.5,31.6,0.0,56,6.18,22.29
2023-09-06,37.0,27.0,31.5,0.0,60,5.56,21.21
2023-09-07,38.0,27.2,32.3,0.0,57,5.49,21.38
2023-09-08,36.5,27.5,31.6,0.0,61,5.63,21.33
2023-09-09,34.7,27.1,30.1,0.0,68,4.67,17.02
2023-09-10,34.0,25.7,29.5,0.1,70,5.02,19.56
2023-09-11,35.1,25.3,30.1,0.0,67,5.37,20.73
2023-09-12,36.5,26.8,31.4,0.1,62,5.07,21.02
2023-09-13,34.5,28.5,31.4,0.8,67,4.56,17.72
2023-09-14,36.3,28.0,31.4,1.2,69,4.84,18.37
2023-09-15,33.0,26.3,29.4,9.4,78,4.15,17.67
2023-09-16,32.0,26.3,28.7,8.0,81,3.54,14.76
2023-09-17,32.2,25.6,27.8,12.3,84,3.26,13.22
2023-09-18,31.5,25.1,28.0,0.1,76,4.12,15.57
2023-09-19,33.3,25.7,28.6,0.4,78,4.22,17.88
2023-09-20,33.6,26.5,29.8,0.9,73,4.25,18.15
2023-09-21,34.7,26.2,30.3,2.5,70,4.4,18.45
2023-09-22,35.0,26.2,30.3,0.6,72,4.21,17.85
2023-09-23,33.1,25.2,29.2,1.9,74,4.08,18.08
2023-09-24,33.8,23.7,28.4,1.3,74,4.08,17.84
2023-09-25,34.0,24.7,29.0,0.0,71,4.24,18.71
2023-09-26,33.5,25.1,29.1,0.1,68,4.43,18.22
2023-09-27,34.3,23.6,28.1,0.0,63,5.04,20.29
2023-09-28,34.4,21.6,27.6,0.0,59,4.78,20.12
2023-09-29,35.2,21.2,27.9,0.0,58,4.84,20.1
2023-09-30,35.2,21.4,28.0,0.0,56,5.22,19.72
2023-10-01,35.0,20.8,27.0,0.0,52,5.26,19.9
2023-10-02,34.2,21.2,27.0,0.0,41,5.56,19.95
2023-10-03,34.2,20.0,26.8,0.0,43,5.68,19.77
2023-10-04,34.6,19.6,27.0,0.0,48,5.34,19.6
2023-10-05,35.2,18.9,26.5,0.0,49,5.11,19.52
2023-10-06,35.3,20.9,27.3,0.0,51,5.3,19.14
2023-10-07,36.4,23.4,29.0,0.0,58,5.05,18.27
2023-10-08,36.5,23.6,29.4,0.0,59,4.9,17.69
2023-10-09,36.5,24.1,29.2,0.0,55,5.16,17.87
2023-10-10,35.5,23.6,28.8,0.0,50,5.53,17.95
2023-10-11,33.0,21.3,26.1,0.0,60,4.71,18.33
2023-10-12,33.5,19.1,25.8,0.0,56,4.43,18.01
2023-10-13,35.3,20.4,27.3,0.0,57,4.66,17.28
2023-10-14,35.3,22.2,27.9,0.0,54,4.56,16.53
2023-10-15,34.0,21.3,26.4,0.0,61,4.26,16.29
2023-10-16,28.5,20.4,23.4,12.7,72,3.24,12.75
2023-10-17,26.1,18.4,21.6,2.3,75,2.68,12.33
2023-10-18,27.9,17.5,21.8,0.0,69,3.65,16.99
2023-10-19,27.9,16.7,21.6,0.0,66,3.55,16.82
2023-10-20,28.5,16.5,21.8,0.0,68,3.48,16.84
