time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,et0_fao_evapotranspiration,shortwave_radiation_sum
2022-08-23,26.1,22.0,23.5,25.8,88,2.52,12.45
2022-08-24,28.5,21.6,24.5,1.9,83,4.14,20.97
2022-08-25,28.6,20.6,24.3,0.4,82,4.08,20.08
2022-08-26,29.1,21.9,24.8,0.3,81,4.44,21.72
2022-08-27,29.5,21.4,24.9,0.2,78,5.0,24.39
2022-08-28,28.6,21.5,24.8,0.9,80,3.81,18.43
2022-08-29,28.6,22.0,24.9,1.5,82,3.66,17.64
2022-08-30,29.1,22.8,25.2,6.2,84,3.75,18.48
2022-08-31,28.8,21.8,25.5,1.9,85,3.88,19.0
2022-09-01,29.3,23.0,25.3,15.3,88,3.19,15.56
2022-09-02,29.9,22.0,25.7,0.8,86,4.02,19.74
2022-09-03,30.0,22.8,25.7,1.4,87,4.03,20.04
2022-09-04,28.5,23.5,24.9,11.0,90,2.94,15.2
2022-09-05,28.5,22.5,24.7,2.7,87,3.63,18.54
2022-09-06,28.6,21.9,25.5,1.4,82,3.83,18.74
2022-09-07,29.4,22.5,25.5,5.1,85,3.79,18.76
2022-09-08,30.0,23.5,26.2,12.3,84,3.83,18.71
2022-09-09,30.9,23.8,27.0,6.3,83,4.65,22.52
2022-09-10,31.2,22.9,26.9,0.0,78,5.01,23.52
2022-09-11,30.5,23.6,26.4,7.8,83,4.17,20.2
2022-09-12,29.1,22.5,24.9,13.0,87,3.2,15.67
2022-09-13,28.2,22.4,24.4,30.7,90,2.32,11.17
2022-09-14,26.2,22.2,23.7,29.8,93,1.66,8.13
2022-09-15,27.9,22.6,24.2,9.2,90,2.78,14.13
2022-09-16,27.2,21.6,23.9,28.8,90,2.15,10.02
2022-09-17,28.5,22.1,24.4,1.4,85,3.94,19.83
2022-09-18,29.0,21.3,24.8,0.6,82,4.3,21.72
2022-09-19,29.2,21.3,25.4,0.2,78,4.54,22.15
2022-09-20,29.5,22.1,25.4,0.8,80,4.17,19.67
2022-09-21,29.0,22.5,25.1,0.2,78,4.52,20.49
2022-09-22,27.8,22.1,24.7,1.6,78,3.67,15.09
2022-09-23,24.9,21.5,22.5,19.7,87,1.91,7.65
2022-09-24,28.1,20.7,23.9,0.1,79,3.84,17.76
2022-09-25,28.0,19.7,23.6,0.7,81,3.9,19.58
2022-09-26,28.0,19.7,24.1,0.2,82,3.77,18.6
2022-09-27,29.2,21.1,24.8,0.3,80,4.23,20.96
2022-09-28,29.0,21.1,24.6,1.8,84,3.55,17.59
2022-09-29,30.5,21.0,25.5,0.0,76,4.52,21.55
2022-09-30,30.8,21.4,25.6,0.0,74,4.67,22.1
2022-10-01,30.0,20.9,25.4,0.6,74,4.34,20.01
2022-10-02,30.2,21.6,25.2,1.2,72,4.57,21.27
2022-10-03,30.0,20.9,24.9,0.1,71,4.6,21.15
2022-10-04,30.5,20.5,25.2,0.0,62,4.84,19.4
2022-10-05,30.6,22.0,25.8,0.5,67,4.44,18.86
2022-10-06,27.6,21.9,23.9,33.4,90,1.96,9.46
2022-10-07,27.1,21.4,23.4,23.5,90,2.41,12.14
2022-10-08,26.6,21.2,23.6,14.2,88,2.41,11.56
2022-10-09,29.0,21.4,24.5,1.0,84,3.78,18.51
2022-10-10,28.9,21.5,24.1,16.1,88,3.2,15.95
2022-10-11,27.8,20.7,23.8,1.0,87,2.83,14.12
2022-10-12,28.7,21.1,24.4,0.0,74,4.27,19.85
2022-10-13,29.2,18.9,23.2,0.0,63,4.89,22.03
2022-10-14,28.5,17.1,21.7,0.0,63,4.81,22.23
2022-10-15,28.1,15.4,21.2,0.0,66,4.7,22.07
2022-10-16,28.2,16.4,21.7,0.0,60,4.81,21.74
2022-10-17,29.6,17.8,23.7,0.0,66,4.1,18.76
2022-10-18,28.2,19.6,23.8,0.6,81,3.56,17.4
2022-10-19,29.6,18.9,23.8,0.0,68,4.37,19.89
2022-10-20,29.8,18.1,23.8,0.0,51,5.12,20.82
2022-10-21,29.6,17.5,23.3,0.0,57,4.84,20.83
2022-10-22,29.6,17.9,23.1,0.0,46,5.31,20.91
2022-10-23,29.6,16.8,23.2,0.0,46,5.17,20.58
2022-10-24,29.3,15.9,22.3,0.0,46,5.19,20.67
2022-10-25,30.2,15.7,23.1,0.0,43,4.98,20.6
2022-10-26,30.0,17.2,23.4,0.0,44,4.6,20.29
2022-10-27,30.0,16.6,23.2,0.0,48,4.46,20.19
2022-10-28,30.2,17.2,23.9,0.0,44,4.73,19.95
2022-10-29,30.9,18.0,24.3,0.0,46,4.36,18.17
2022-10-30,29.2,18.0,23.2,0.0,49,4.51,19.84
2022-10-31,28.7,17.0,22.5,0.0,45,5.17,19.89
2022-11-01,29.2,15.9,22.1,0.0,52,4.65,19.72
2022-11-02,30.9,15.8,23.1,0.0,51,4.8,19.33
2022-11-03,31.5,15.3,23.3,0.0,54,4.58,19.29
2022-11-04,31.5,17.0,23.7,0.0,49,4.62,19.36
2022-11-05,32.0,17.8,24.5,0.0,46,4.47,18.96
2022-11-06,31.8,19.0,24.9,0.0,44,4.41,18.39
2022-11-07,30.8,17.6,24.1,0.0,45,4.07,15.38
2022-11-08,30.4,19.7,24.7,0.0,43,3.88,15.07
2022-11-09,29.4,18.6,23.5,0.0,44,4.34,16.57
2022-11-10,30.0,17.5,23.3,0.0,49,4.03,16.24
2022-11-11,29.8,18.2,23.5,0.0,48,4.53,16.48
2022-11-12,28.2,17.4,22.3,0.0,48,4.56,18.2
2022-11-13,27.6,16.0,21.5,0.0,48,4.3,18.23
2022-11-14,28.2,16.5,22.2,0.0,51,4.06,17.89
2022-11-15,28.2,16.1,22.1,0.0,52,4.0,17.91
2022-11-16,28.8,16.6,22.4,0.0,47,4.27,18.04
2022-11-17,27.8,15.4,21.1,0.0,46,4.62,18.04
2022-11-18,26.0,14.6,19.7,0.0,39,4.56,18.03
2022-11-19,25.9,13.2,19.1,0.0,40,4.51,18.07
2022-11-20,25.8,12.9,18.9,0.0,49,4.16,17.77
2022-11-21,27.1,13.1,19.4,0.0,48,4.21,17.85
2022-11-22,27.4,12.7,19.4,0.0,47,4.19,17.76
2022-11-23,27.1,13.5,19.7,0.0,43,4.23,17.55
2022-11-24,27.0,13.7,19.5,0.0,48,4.1,17.42
2022-11-25,27.4,13.4,19.7,0.0,49,4.01,17.43
2022-11-26,27.0,11.9,19.0,0.0,44,3.92,17.6
2022-11-27,27.2,11.1,19.1,0.0,48,3.91,17.35
2022-11-28,27.6,12.7,19.8,0.0,47,3.71,17.14
2022-11-29,27.6,13.1,19.7,0.0,52,3.96,16.89
2022-11-30,27.4,13.1,19.5,0.0,56,3.71,16.66
2022-12-01,26.5,12.9,19.3,0.0,60,3.43,16.69
2022-12-02,26.9,12.6,19.5,0.0,61,3.41,16.56
2022-12-03,27.5,13.4,20.6,0.0,58,3.17,16.16
2022-12-04,27.9,14.0,20.8,0.0,59,3.44,16.23
2022-12-05,27.9,14.9,21.3,0.0,57,3.46,15.63
2022-12-06,28.3,15.9,21.8,0.0,62,3.24,14.41
2022-12-07,26.2,15.1,20.1,0.0,53,3.87,16.07
2022-12-08,26.0,11.4,18.1,0.0,44,4.12,16.77
2022-12-09,26.4,11.4,18.1,0.0,46,4.14,16.66
2022-12-10,27.2,12.2,19.0,0.0,50,3.96,16.57
2022-12-11,29.1,14.9,21.5,0.0,57,3.8,15.52
2022-12-12,29.0,17.5,22.4,0.2,65,3.42,14.13
2022-12-13,27.5,18.5,21.5,7.8,80,2.43,11.36
2022-12-14,24.1,17.5,20.3,0.9,73,2.53,11.08
2022-12-15,28.5,17.4,22.1,0.2,66,2.94,13.31
2022-12-16,28.4,17.1,22.5,0.0,72,2.96,14.17
2022-12-17,28.9,17.8,22.7,0.0,62,3.38,15.25
2022-12-18,27.6,16.0,20.8,0.0,58,3.54,15.51
2022-12-19,27.5,13.1,19.7,0.0,50,3.74,15.86
2022-12-20,27.9,14.3,20.2,0.0,51,3.67,15.83
2022-12-21,28.3,14.6,20.9,0.0,55,3.22,15.58
2022-12-22,28.7,14.9,21.2,0.0,58,3.29,15.76
2022-12-23,28.6,15.6,21.0,0.0,57,3.91,15.59
2022-12-24,24.8,11.5,17.7,0.0,54,3.39,16.2
2022-12-25,24.5,11.3,17.3,0.0,64,3.25,15.9
2022-12-26,26.5,11.9,18.7,0.0,70,2.95,15.34
2022-12-27,26.2,12.7,18.9,0.0,68,3.16,15.38
2022-12-28,25.4,12.1,18.1,0.0,55,3.48,16.01
2022-12-29,27.0,11.3,18.6,0.0,54,3.6,16.0
2022-12-30,27.1,13.6,19.9,0.0,63,3.43,15.65
2022-12-31,23.5,12.2,17.6,0.0,67,3.09,16.23
2023-01-01,23.1,11.6,16.5,0.0,62,3.19,16.05
2023-01-02,23.0,10.0,16.1,0.0,65,3.2,16.42
2023-01-03,22.5,9.1,15.2,0.0,65,3.29,16.41
2023-01-04,20.4,8.4,13.5,0.0,63,3.35,16.56
2023-01-05,22.1,8.9,14.6,0.0,71,2.95,15.73
2023-01-06,24.0,10.6,16.5,0.0,69,3.07,15.78
2023-01-07,23.7,11.1,16.7,0.0,64,3.2,16.31
2023-01-08,23.9,9.8,16.1,0.0,55,3.52,17.06
2023-01-09,24.4,8.6,15.7,0.0,55,3.67,17.21
2023-01-10,24.6,9.5,16.1,0.0,55,3.68,17.17
2023-01-11,25.5,10.1,17.1,0.0,57,3.57,16.99
2023-01-12,25.2,10.9,17.9,0.0,62,3.56,16.6
2023-01-13,24.2,12.6,18.0,0.0,67,3.26,15.65
2023-01-14,21.7,7.8,14.6,0.0,62,3.25,17.48
2023-01-15,21.0,7.7,13.7,0.0,62,3.15,17.49
2023-01-16,22.6,8.1,14.4,0.0,56,3.43,17.23
2023-01-17,22.5,8.2,14.8,0.0,56,3.47,17.4
2023-01-18,23.4,8.4,15.3,0.0,52,3.7,17.66
2023-01-19,25.6,9.1,16.8,0.0,61,3.48,17.22
2023-01-20,27.3,14.1,19.5,0.0,59,4.07,17.09
2023-01-21,27.3,11.5,18.3,0.0,60,3.71,17.12
2023-01-22,25.5,12.0,18.0,0.0,58,3.58,17.27
2023-01-23,26.2,12.9,18.7,0.0,61,3.76,17.33
2023-01-24,25.9,12.4,18.6,0.0,68,3.52,17.26
2023-01-25,25.0,13.6,18.6,0.7,66,3.07,15.37
2023-01-26,22.9,14.1,18.2,1.1,80,2.15,10.43
2023-01-27,25.9,14.1,19.2,0.0,77,3.26,16.67
2023-01-28,27.0,14.2,20.0,0.0,72,3.61,17.52
2023-01-29,27.5,17.0,21.7,0.1,59,4.41,17.14
2023-01-30,25.0,14.9,19.5,0.4,69,3.32,16.35
2023-01-31,24.8,13.6,18.7,0.0,70,3.64,17.55
2023-02-01,24.4,11.6,17.0,0.0,61,3.91,19.2
2023-02-02,25.5,8.8,16.1,0.0,50,4.16,19.94
2023-02-03,25.9,10.4,17.4,0.0,50,4.05,19.76
2023-02-04,26.1,10.5,18.8,0.0,47,4.13,19.66
2023-02-05,27.2,12.8,19.5,0.0,44,4.49,19.83
2023-02-06,28.3,14.1,20.6,0.0,39,4.9,19.43
2023-02-07,26.9,13.4,19.5,0.0,52,4.32,19.76
2023-02-08,27.1,12.1,19.4,0.0,44,4.41,19.99
2023-02-09,29.1,13.1,20.6,0.0,49,4.42,20.02
2023-02-10,30.8,15.1,22.0,0.0,41,5.44,20.16
2023-02-11,29.7,14.1,21.1,0.0,42,5.25,20.28
2023-02-12,28.0,13.2,20.1,0.0,44,5.13,20.5
2023-02-13,26.8,11.9,18.6,0.0,34,4.9,21.15
2023-02-14,28.6,10.6,19.8,0.0,32,4.86,21.01
2023-02-15,31.4,12.6,21.7,0.0,38,4.91,20.97
2023-02-16,31.9,14.4,22.6,0.0,40,5.17,21.17
2023-02-17,31.2,14.1,22.0,0.0,40,5.47,21.4
2023-02-18,31.0,13.8,21.9,0.0,44,5.22,21.58
2023-02-19,31.1,14.6,22.8,0.0,44,4.68,21.54
2023-02-20,32.7,14.3,23.3,0.0,42,5.39,21.64
2023-02-21,32.7,15.8,23.2,0.0,33,6.25,21.85
2023-02-22,31.2,15.7,22.9,0.0,36,5.68,21.41
2023-02-23,31.2,15.9,22.9,0.0,39,5.45,21.8
2023-02-24,31.1,14.4,22.8,0.0,37,5.2,22.39
2023-02-25,31.7,14.6,22.8,0.0,28,5.97,22.37
2023-02-26,31.5,16.4,23.2,0.0,27,5.86,22.35
2023-02-27,31.9,13.7,23.3,0.0,29,5.59,22.28
2023-02-28,32.5,15.4,24.7,0.0,31,5.93,21.55
2023-03-01,32.6,18.0,25.0,0.0,32,5.1,19.39
2023-03-02,33.2,17.6,25.6,0.0,31,6.06,21.13
2023-03-03,33.5,19.3,26.0,0.0,32,5.77,21.21
2023-03-04,33.2,19.2,26.0,0.0,32,5.76,19.03
2023-03-05,32.7,19.3,25.4,0.0,40,5.33,19.84
2023-03-06,31.7,18.0,24.6,0.2,41,4.81,16.78
2023-03-07,28.3,17.1,22.3,0.9,58,4.45,19.66
2023-03-08,30.6,17.0,23.0,0.0,46,5.05,21.24
2023-03-09,30.0,14.7,22.4,0.0,45,5.4,21.51
2023-03-10,30.8,16.2,23.2,0.0,39,6.0,23.45
2023-03-11,31.5,17.0,24.3,0.0,36,5.76,23.52
2023-03-12,32.5,17.1,25.2,0.0,33,5.96,23.35
2023-03-13,32.4,19.4,25.9,0.0,33,5.85,19.03
2023-03-14,32.8,19.0,25.9,0.0,31,5.83,19.6
2023-03-15,33.2,19.7,26.3,0.0,34,5.64,17.77
2023-03-16,30.1,20.9,24.9,0.2,41,5.51,20.2
2023-03-17,27.1,18.2,22.6,2.5,55,4.08,17.72
2023-03-18,28.4,17.5,22.5,0.1,58,4.41,19.17
2023-03-19,26.7,16.4,20.8,3.3,67,4.08,19.09
2023-03-20,27.5,15.5,21.1,0.1,64,4.8,22.27
2023-03-21,28.9,17.9,23.0,0.0,50,5.53,22.33
2023-03-22,29.7,17.9,23.0,0.0,52,5.02,21.38
2023-03-23,29.1,17.5,23.4,0.0,54,5.08,20.65
2023-03-24,30.8,18.9,24.5,0.2,52,5.76,21.68
2023-03-25,32.5,17.7,24.6,0.0,48,6.24,24.64
2023-03-26,31.5,17.5,24.4,0.0,36,6.83,25.3
2023-03-27,33.0,17.1,25.4,0.0,32,6.82,25.28
2023-03-28,33.2,18.2,26.0,0.0,32,6.43,24.03
2023-03-29,34.8,20.1,27.4,0.0,25,7.36,25.17
2023-03-30,33.1,21.6,25.9,0.0,38,6.36,20.12
2023-03-31,31.1,19.5,24.8,0.0,43,6.82,24.53
2023-04-01,31.4,18.6,25.0,0.0,40,6.12,22.25
2023-04-02,32.9,20.2,26.3,0.0,36,6.55,23.52
2023-04-03,33.8,20.0,27.0,0.0,31,7.56,24.23
2023-04-04,34.3,22.7,28.0,0.0,31,7.87,22.53
2023-04-05,33.7,21.0,27.2,0.0,34,7.09,22.64
2023-04-06,34.4,20.2,27.4,0.0,33,6.65,22.87
2023-04-07,35.0,20.7,27.9,0.0,29,6.61,23.75
2023-04-08,34.6,21.6,27.7,0.0,42,5.66,23.11
2023-04-09,35.3,20.8,28.3,0.0,36,6.38,22.77
2023-04-10,35.0,23.3,29.3,0.0,29,6.31,21.81
2023-04-11,36.5,22.4,30.0,0.0,28,6.71,21.11
2023-04-12,37.7,23.1,30.8,0.0,26,7.78,23.1
2023-04-13,38.0,24.9,31.2,0.0,26,8.39,22.39
2023-04-14,37.2,24.9,30.7,0.0,25,7.86,22.37
2023-04-15,35.7,24.0,30.2,0.0,27,7.59,22.73
2023-04-16,36.0,24.1,30.2,0.0,31,7.34,24.79
2023-04-17,37.8,22.0,30.3,0.0,24,8.1,24.94
2023-04-18,38.5,22.9,31.1,0.0,22,8.2,24.35
2023-04-19,37.8,25.5,31.3,0.0,25,8.31,23.06
2023-04-20,36.9,24.0,30.3,0.0,27,8.75,25.41
2023-04-21,35.6,22.8,29.0,0.1,29,8.2,25.59
2023-04-22,34.1,24.0,28.2,0.0,31,6.22,16.94
2023-04-23,35.3,22.5,28.8,0.0,29,8.45,23.27
2023-04-24,35.2,18.9,28.0,0.0,23,7.96,27.24
2023-04-25,36.1,22.1,29.3,0.0,29,7.53,25.97
2023-04-26,31.6,23.5,27.3,1.8,45,5.58,18.49
2023-04-27,33.8,20.3,27.2,0.4,48,6.77,23.56
2023-04-28,31.5,22.5,26.4,3.3,54,5.22,20.53
2023-04-29,32.0,20.9,25.5,0.1,60,4.62,16.77
2023-04-30,28.6,20.5,23.7,3.0,68,3.93,18.16
2023-05-01,29.8,19.8,24.2,0.3,62,4.75,20.07
2023-05-02,31.1,20.5,25.3,0.0,56,5.17,21.23
2023-05-03,31.7,19.9,25.2,0.3,63,5.28,22.66
2023-05-04,30.9,20.8,25.4,0.6,63,4.0,17.72
2023-05-05,32.4,21.2,27.2,0.1,55,4.62,19.78
2023-05-06,34.6,23.4,28.5,0.9,50,6.01,22.05
2023-05-07,36.0,23.8,30.0,0.0,44,6.75,24.0
2023-05-08,37.1,24.8,30.8,0.0,34,7.73,24.46
2023-05-09,38.2,24.8,31.4,0.0,26,8.51,26.2
2023-05-10,39.4,22.1,31.3,0.0,19,8.26,27.47
2023-05-11,39.5,23.0,32.6,0.0,15,7.97,27.67
2023-05-12,40.8,24.4,33.1,0.0,16,7.98,27.57
2023-05-13,41.8,24.4,33.9,0.0,18,9.65,25.66
2023-05-14,41.3,27.3,34.1,0.0,22,10.35,25.19
2023-05-15,38.5,26.9,32.5,0.0,33,9.69,25.49
2023-05-16,38.0,25.2,31.4,0.0,45,8.06,25.39
2023-05-17,38.2,25.5,31.8,0.0,40,7.76,24.15
2023-05-18,39.4,26.3,32.6,0.0,30,9.31,25.8
2023-05-19,39.4,27.0,32.9,0.0,29,9.31,26.72
2023-05-20,40.2,27.5,33.6,0.0,28,8.88,25.4
2023-05-21,40.2,27.5,32.5,0.0,34,8.05,24.44
2023-05-22,40.5,27.0,33.4,0.0,31,8.41,24.81
2023-05-23,39.5,26.9,33.0,0.0,31,8.79,24.45
2023-05-24,39.2,26.4,32.5,0.0,33,9.44,26.42
2023-05-25,37.5,25.6,31.8,0.0,39,9.54,25.26
2023-05-26,36.4,24.2,30.4,0.0,44,8.48,24.79
2023-05-27,37.8,25.0,31.2,0.0,47,8.71,24.83
2023-05-28,37.5,25.2,31.1,0.0,48,7.92,25.59
2023-05-29,36.8,24.6,30.8,0.0,44,7.48,24.97
2023-05-30,38.5,24.1,31.2,0.0,38,7.59,25.9
2023-05-31,37.2,23.2,30.9,0.0,36,8.37,25.43
2023-06-01,38.8,25.8,32.4,0.0,28,9.31,26.72
2023-06-02,37.0,26.7,31.9,0.0,36,8.49,24.01
2023-06-03,35.1,27.1,31.0,1.4,49,6.31,19.82
2023-06-04,34.8,26.2,30.1,6.0,49,6.19,20.21
2023-06-05,36.4,25.6,31.3,0.0,45,7.49,24.0
2023-06-06,37.0,26.8,32.1,0.0,44,7.64,24.06
2023-06-07,38.1,27.0,32.4,2.7,42,7.62,23.85
2023-06-08,37.2,27.0,31.6,0.0,47,7.15,23.22
2023-06-09,38.2,27.1,32.4,0.0,43,8.01,24.42
2023-06-10,38.3,26.5,32.4,0.0,43,8.13,24.84
2023-06-11,37.5,26.4,32.2,0.0,45,7.2,24.48
2023-06-12,38.2,27.9,32.9,0.0,40,7.62,22.11
2023-06-13,38.3,27.8,33.0,0.0,42,8.36,24.42
2023-06-14,37.4,26.9,31.6,0.4,49,8.45,24.4
2023-06-15,37.3,25.4,31.3,0.0,49,8.15,25.29
2023-06-16,37.1,26.5,31.0,0.2,50,7.87,23.0
2023-06-17,36.2,25.1,30.1,0.3,53,8.04,22.56
2023-06-18,35.7,24.6,29.7,0.0,56,8.1,23.3
2023-06-19,34.2,25.1,29.4,0.7,57,7.14,20.37
2023-06-20,34.5,25.4,29.4,4.0,62,5.78,18.71
2023-06-21,35.3,25.7,30.0,1.5,57,6.04,19.48
2023-06-22,31.9,23.9,28.0,12.2,68,4.3,14.97
2023-06-23,32.3,24.8,27.5,19.0,73,4.12,15.3
2023-06-24,29.4,23.9,25.8,25.1,85,2.95,13.22
2023-06-25,31.5,22.8,26.2,5.0,80,3.96,17.36
2023-06-26,26.9,23.6,24.6,27.8,91,1.73,7.71
2023-06-27,27.0,23.3,24.8,7.6,90,1.82,7.95
2023-06-28,28.5,23.6,25.6,10.1,86,2.72,12.13
2023-06-29,27.3,23.5,24.9,28.3,90,2.34,11.28
2023-06-30,28.0,22.8,24.9,17.4,88,2.34,10.32
2023-07-01,28.8,23.2,25.3,28.7,87,3.42,16.4
2023-07-02,28.6,23.2,25.7,10.2,85,3.09,14.61
2023-07-03,31.9,23.6,27.3,0.8,79,4.24,19.13
2023-07-04,32.3,25.1,28.2,1.4,77,4.52,20.35
2023-07-05,30.6,23.5,26.6,18.4,84,3.35,15.55
2023-07-06,31.0,23.6,26.7,22.6,84,3.81,18.09
2023-07-07,29.0,23.5,25.8,25.5,88,2.78,13.02
2023-07-08,29.4,23.6,25.9,4.2,85,3.86,18.26
2023-07-09,29.2,23.9,25.5,14.2,86,3.2,15.0
2023-07-10,29.3,23.5,25.6,15.7,86,3.7,17.55
2023-07-11,28.0,23.3,25.1,29.7,89,2.77,13.3
2023-07-12,28.8,23.1,25.5,9.7,88,2.76,12.89
2023-07-13,29.8,23.8,26.1,3.9,87,3.29,15.54
2023-07-14,29.4,23.4,25.4,12.1,89,2.85,13.6
2023-07-15,28.9,23.4,25.4,9.0,87,2.86,13.44
2023-07-16,29.4,23.2,25.2,7.5,88,2.77,13.03
2023-07-17,28.2,23.4,25.2,13.7,89,2.61,12.39
2023-07-18,28.9,23.5,25.3,25.7,89,2.67,12.81
2023-07-19,29.7,23.3,25.4,15.4,90,3.1,14.95
2023-07-20,31.0,23.2,26.2,7.6,87,4.17,19.99
2023-07-21,29.7,23.2,25.9,17.0,88,2.85,13.0
2023-07-22,29.4,23.2,25.5,27.3,89,2.81,13.22
2023-07-23,30.4,23.3,25.9,20.0,87,3.41,16.43
2023-07-24,30.2,22.9,26.2,9.7,83,4.17,19.76
2023-07-25,29.9,24.0,26.3,4.5,84,3.58,16.55
2023-07-26,29.5,23.8,26.6,5.6,83,3.7,17.09
2023-07-27,30.5,23.7,26.1,4.9,87,3.26,15.33
2023-07-28,28.1,23.7,25.4,6.6,87,2.92,13.64
2023-07-29,29.4,23.5,25.7,0.8,81,4.26,19.27
2023-07-30,28.9,23.4,25.4,6.3,82,4.38,20.91
2023-07-31,29.6,23.1,25.9,2.5,83,4.41,21.09
2023-08-01,29.2,23.4,25.9,3.0,82,4.61,22.22
2023-08-02,28.6,23.3,25.6,3.5,83,4.04,18.6
2023-08-03,25.6,23.0,24.1,5.8,89,1.77,6.56
2023-08-04,25.8,23.1,24.2,9.1,91,2.04,10.11
2023-08-05,28.7,23.3,25.6,1.2,84,3.71,17.88
2023-08-06,28.5,23.5,25.5,3.3,83,3.81,17.47
2023-08-07,28.4,23.0,25.1,1.6,80,4.09,18.29
2023-08-08,28.8,22.9,25.3,1.1,80,4.32,19.76
2023-08-09,28.9,23.2,25.5,0.3,79,4.36,19.69
2023-08-10,29.7,22.5,25.4,1.0,80,4.66,22.53
2023-08-11,29.1,22.6,25.4,0.6,81,4.38,21.29
2023-08-12,28.2,22.0,24.9,0.4,82,3.95,18.96
2023-08-13,28.8,22.9,25.1,3.8,80,3.99,18.03
2023-08-14,28.3,23.0,25.0,1.1,80,3.85,17.56
2023-08-15,29.1,22.8,25.4,2.5,82,3.97,19.17
2023-08-16,28.6,22.2,25.4,1.7,81,3.93,18.37
2023-08-17,28.5,22.1,25.3,1.4,83,4.15,20.11
2023-08-18,29.2,22.6,24.8,5.7,86,2.98,14.04
2023-08-19,28.1,22.3,24.4,23.3,88,2.7,12.78
2023-08-20,28.5,22.4,24.5,36.0,89,2.76,13.42
2023-08-21,27.2,22.5,24.2,7.6,87,2.48,11.46
2023-08-22,29.0,21.6,25.0,6.3,87,3.4,16.75
2023-08-23,28.5,22.6,25.3,0.8,82,3.92,18.2
2023-08-24,27.6,22.6,24.7,0.2,82,3.02,12.82
2023-08-25,29.0,22.3,25.2,1.2,80,4.26,20.14
2023-08-26,29.2,21.8,25.2,0.7,79,4.51,21.5
2023-08-27,28.8,21.9,25.0,1.5,78,4.84,23.36
2023-08-28,28.9,21.0,24.6,0.5,77,4.6,21.83
2023-08-29,29.1,21.2,24.8,0.2,77,4.65,22.17
2023-08-30,29.8,20.2,24.9,0.0,78,4.84,23.7
2023-08-31,30.0,21.5,25.8,0.1,77,4.86,23.32
2023-09-01,30.9,22.2,26.6,0.0,74,5.08,23.7
2023-09-02,31.1,23.1,27.1,0.0,71,5.3,23.68
2023-09-03,31.1,23.5,26.9,0.2,71,5.31,23.56
2023-09-04,30.9,23.5,26.7,0.3,73,5.2,22.81
2023-09-05,31.2,23.5,27.1,0.0,66,5.96,23.64
2023-09-06,28.0,23.0,25.3,6.2,82,3.44,15.79
2023-09-07,27.7,22.6,24.2,19.8,92,2.28,11.72
2023-09-08,28.2,22.6,24.5,37.2,92,2.28,11.02
2023-09-09,27.8,23.1,24.6,17.1,92,2.35,11.63
2023-09-10,29.1,23.4,25.6,0.4,84,3.18,13.39
2023-09-11,29.2,23.4,25.9,0.1,78,4.29,18.29
2023-09-12,29.1,23.2,25.6,0.0,78,4.55,20.69
2023-09-13,27.4,22.7,24.5,5.3,84,2.76,12.33
2023-09-14,27.0,22.9,24.4,8.5,88,2.5,12.29
2023-09-15,28.5,22.5,24.5,41.9,91,2.36,11.48
2023-09-16,23.9,22.5,23.1,158.2,95,0.68,2.52
2023-09-17,24.6,21.9,22.7,68.2,91,2.03,10.89
2023-09-18,28.7,22.1,24.5,4.3,86,3.43,16.89
2023-09-19,28.9,22.2,25.2,1.0,85,3.82,18.89
2023-09-20,29.2,22.4,25.8,0.5,83,4.08,19.87
2023-09-21,29.9,22.6,25.6,1.1,86,3.52,17.27
2023-09-22,28.8,23.4,25.3,5.5,88,2.89,13.93
2023-09-23,27.6,23.1,25.1,2.9,90,2.19,10.43
2023-09-24,30.1,23.1,25.9,5.2,85,4.12,20.01
2023-09-25,29.5,22.5,24.7,8.9,89,3.32,16.56
2023-09-26,30.0,21.8,25.4,5.4,87,3.96,19.91
2023-09-27,30.4,22.4,26.1,5.7,83,4.19,20.25
2023-09-28,30.9,21.9,26.3,0.7,80,4.46,21.11
2023-09-29,31.6,23.1,26.8,0.0,69,5.17,21.89
2023-09-30,32.2,21.2,26.3,0.0,55,5.86,22.68
2023-10-01,31.9,21.0,25.8,0.0,56,5.53,22.46
2023-10-02,32.2,19.8,25.8,0.0,54,5.86,22.57
2023-10-03,31.8,19.4,25.2,0.0,55,5.49,21.84
2023-10-04,31.2,18.5,24.9,0.0,57,5.57,22.73
2023-10-05,31.7,20.0,25.5,0.0,55,5.94,22.8
2023-10-06,31.6,19.9,25.5,0.0,54,5.75,22.48
2023-10-07,32.1,19.6,25.5,0.0,62,5.26,22.4
2023-10-08,32.2,20.0,26.0,0.0,60,5.3,22.17
2023-10-09,33.0,20.8,26.4,0.0,58,5.38,22.05
2023-10-10,32.8,20.3,26.4,0.0,56,5.31,21.9
2023-10-11,32.6,20.6,26.2,0.0,54,5.26,21.86
2023-10-12,32.8,19.5,26.1,0.0,52,5.12,20.76
2023-10-13,32.8,20.7,26.7,0.0,48,4.8,19.76
2023-10-14,31.8,22.5,27.2,0.0,47,3.84,13.82
2023-10-15,32.7,20.2,26.2,0.0,49,5.04,18.82
2023-10-16,31.0,21.0,25.7,0.0,58,4.33,18.02
2023-10-17,30.6,20.3,25.2,0.0,53,4.53,18.68
