time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,et0_fao_evapotranspiration,shortwave_radiation_sum
2022-07-29,30.2,24.2,26.4,14.1,89,3.62,17.63
2022-07-30,31.4,23.9,27.3,5.9,85,4.45,21.76
2022-07-31,31.4,24.5,27.4,5.1,84,4.42,21.41
2022-08-01,31.8,24.7,28.2,0.0,79,4.69,21.76
2022-08-02,32.0,25.1,28.5,0.1,76,4.61,21.18
2022-08-03,32.0,25.2,27.6,9.1,84,4.35,20.89
2022-08-04,30.6,24.4,27.0,16.4,86,3.98,18.99
2022-08-05,31.0,23.9,27.1,25.0,86,4.25,20.3
2022-08-06,31.1,23.6,26.8,17.5,87,4.3,20.66
2022-08-07,30.3,24.0,26.4,13.9,88,3.2,15.52
2022-08-08,29.8,23.9,26.1,21.0,89,3.4,16.26
2022-08-09,28.2,23.6,25.5,46.7,90,2.24,10.43
2022-08-10,25.9,24.0,24.5,83.7,92,1.33,5.41
2022-08-11,27.1,23.8,25.3,12.4,88,2.21,9.61
2022-08-12,30.5,23.8,26.7,6.4,82,4.1,18.64
2022-08-13,29.9,24.5,26.4,16.0,82,3.27,13.98
2022-08-14,27.8,24.3,25.3,21.5,88,1.95,7.66
2022-08-15,24.5,23.6,24.0,77.6,92,1.07,3.14
2022-08-16,29.2,23.2,25.5,10.4,85,4.0,20.28
2022-08-17,31.2,23.2,26.9,0.3,78,5.06,23.75
2022-08-18,31.8,24.0,27.7,0.6,74,5.19,23.41
2022-08-19,31.5,24.6,27.6,0.1,76,4.84,21.02
2022-08-20,29.0,24.7,26.3,6.1,81,3.19,12.94
2022-08-21,29.6,23.8,26.0,10.7,81,3.42,13.1
2022-08-22,28.6,23.6,25.5,2.5,82,3.54,15.5
2022-08-23,30.2,22.8,26.4,0.0,81,4.5,21.53
2022-08-24,31.8,23.2,27.4,0.8,78,4.7,22.03
2022-08-25,30.2,24.5,26.8,0.3,79,3.55,15.89
2022-08-26,31.4,22.8,27.2,1.0,76,5.05,23.19
2022-08-27,32.0,24.0,27.6,1.0,75,4.96,22.79
2022-08-28,30.5,24.8,26.9,10.3,80,3.98,18.5
2022-08-29,29.6,24.0,25.8,21.0,88,3.19,15.53
2022-08-30,31.4,23.4,27.0,4.1,83,4.31,20.84
2022-08-31,31.6,23.6,26.9,9.4,85,4.12,19.94
2022-09-01,30.9,23.8,27.1,6.8,84,4.11,19.9
2022-09-02,32.0,24.4,28.0,0.5,82,4.65,22.32
2022-09-03,31.9,24.8,27.7,7.8,85,3.73,17.7
2022-09-04,29.4,24.3,26.1,12.3,90,2.04,9.44
2022-09-05,29.6,23.4,25.9,15.5,88,3.06,15.13
2022-09-06,31.1,23.6,26.9,2.1,85,4.64,22.63
2022-09-07,31.5,23.6,27.1,7.9,86,4.12,19.74
2022-09-08,31.6,24.5,27.6,4.5,84,4.36,21.09
2022-09-09,31.4,25.1,27.8,3.0,83,4.18,20.09
2022-09-10,31.5,24.8,27.7,4.5,82,4.73,22.53
2022-09-11,29.8,24.0,25.8,33.0,90,2.53,12.14
2022-09-12,27.1,23.6,24.8,29.0,92,1.8,8.77
2022-09-13,27.9,23.5,24.9,27.2,92,2.11,10.69
2022-09-14,28.0,23.5,25.6,15.5,87,2.88,13.89
2022-09-15,29.1,23.8,26.0,6.7,84,3.56,16.64
2022-09-16,29.1,23.4,25.5,27.2,86,3.24,15.44
2022-09-17,31.4,23.2,26.3,2.3,81,3.58,16.17
2022-09-18,31.2,23.1,27.0,0.2,81,4.59,21.82
2022-09-19,31.8,24.2,27.3,0.0,77,4.74,21.69
2022-09-20,31.0,24.1,26.6,6.6,82,3.65,17.07
2022-09-21,30.2,23.9,25.8,17.0,85,2.94,13.31
2022-09-22,28.5,23.9,25.7,0.2,83,2.66,11.5
2022-09-23,29.7,23.5,25.9,0.3,80,3.98,19.04
2022-09-24,29.7,22.0,25.2,1.8,84,4.02,19.97
2022-09-25,30.5,23.0,26.1,1.2,84,4.23,20.78
2022-09-26,30.9,23.2,26.6,6.0,83,4.29,20.8
2022-09-27,30.9,23.5,26.8,5.5,82,4.22,20.41
2022-09-28,30.4,23.5,26.3,16.0,86,3.37,16.77
2022-09-29,32.0,23.5,27.2,0.0,77,4.58,20.94
2022-09-30,31.9,22.9,27.1,0.0,73,4.74,21.64
2022-10-01,32.0,22.8,27.1,0.0,71,4.67,20.46
2022-10-02,32.3,22.6,27.3,0.0,66,5.05,20.02
2022-10-03,32.2,22.9,27.2,0.0,64,5.3,20.73
2022-10-04,30.5,23.6,26.2,1.3,75,3.34,13.5
2022-10-05,30.2,23.1,25.9,29.9,87,3.06,14.49
2022-10-06,29.0,23.2,25.2,31.4,90,2.51,12.2
2022-10-07,28.8,22.2,25.2,25.6,86,3.28,15.99
2022-10-08,30.3,22.4,25.9,3.2,84,3.88,18.75
2022-10-09,30.8,22.6,26.1,14.3,86,4.12,20.22
2022-10-10,29.5,22.5,25.4,9.0,89,3.47,17.34
2022-10-11,28.2,22.8,24.6,19.3,90,2.24,10.8
2022-10-12,27.9,22.2,24.5,11.1,90,2.47,12.33
2022-10-13,28.8,22.0,25.0,11.6,87,3.38,16.85
2022-10-14,29.5,22.4,25.6,0.5,80,3.98,19.31
2022-10-15,29.9,21.2,25.2,0.0,70,4.49,20.69
2022-10-16,28.2,21.6,24.6,4.9,83,2.84,13.68
2022-10-17,30.0,22.4,25.3,7.5,88,3.82,19.08
2022-10-18,28.1,21.8,24.2,8.6,89,2.88,14.75
2022-10-19,29.2,21.6,25.1,0.0,82,3.96,19.7
2022-10-20,29.6,20.2,24.5,0.0,73,4.24,20.28
2022-10-21,29.1,18.9,23.5,0.0,70,4.32,20.58
2022-10-22,29.9,17.1,23.1,0.0,63,4.75,20.94
2022-10-23,29.8,17.9,23.2,0.0,63,4.67,20.88
2022-10-24,28.9,17.6,22.8,0.0,62,4.53,21.02
2022-10-25,29.5,16.4,22.5,0.0,62,4.4,20.89
2022-10-26,29.5,15.8,22.5,0.0,66,4.23,20.52
2022-10-27,29.7,16.2,22.9,0.0,66,4.19,20.38
2022-10-28,29.8,16.9,22.8,0.0,64,4.15,20.13
2022-10-29,29.7,15.6,22.3,0.0,65,4.22,20.31
2022-10-30,29.0,16.1,22.2,0.0,65,4.07,19.69
2022-10-31,27.8,15.4,22.0,0.0,64,4.14,20.02
2022-11-01,28.5,16.1,22.4,0.0,68,3.98,19.58
2022-11-02,29.4,17.2,22.9,0.0,67,4.15,19.76
2022-11-03,30.1,15.9,22.7,0.0,65,4.21,19.65
2022-11-04,30.7,16.6,23.2,0.0,63,4.16,19.55
2022-11-05,30.9,17.4,23.9,0.0,65,4.07,19.17
2022-11-06,31.4,18.3,24.4,0.0,65,4.03,18.94
2022-11-07,30.8,17.9,23.7,0.0,64,4.17,18.94
2022-11-08,29.5,16.4,22.3,0.0,60,4.2,19.17
2022-11-09,29.1,15.9,22.2,0.0,63,4.15,18.84
2022-11-10,29.0,16.8,22.7,0.0,65,3.93,18.5
2022-11-11,30.0,17.0,22.8,0.0,66,4.01,18.24
2022-11-12,29.2,18.6,23.0,0.0,66,3.85,17.78
2022-11-13,28.1,16.6,21.5,0.0,63,3.94,18.57
2022-11-14,27.7,15.1,21.8,0.0,60,3.74,18.57
2022-11-15,27.9,14.6,21.5,0.0,60,3.82,18.64
2022-11-16,28.0,14.4,20.9,0.0,61,3.74,18.54
2022-11-17,29.1,14.9,22.0,0.0,59,4.16,18.06
2022-11-18,27.3,15.8,21.1,0.0,52,4.12,18.26
2022-11-19,26.0,13.4,19.3,0.0,55,3.72,18.33
2022-11-20,25.4,12.0,19.1,0.0,56,3.47,18.31
2022-11-21,26.8,12.9,20.1,0.0,60,3.53,17.93
2022-11-22,27.9,14.4,20.7,0.0,60,3.7,18.11
2022-11-23,28.0,15.5,21.3,0.0,57,3.67,17.62
2022-11-24,27.7,14.3,20.4,0.0,58,3.73,17.78
2022-11-25,27.2,14.3,20.2,0.0,59,3.59,17.6
2022-11-26,27.2,13.3,19.9,0.0,53,3.73,17.79
2022-11-27,27.2,12.1,19.4,0.0,60,3.48,17.72
2022-11-28,27.6,12.6,20.0,0.0,61,3.54,17.54
2022-11-29,27.6,13.5,20.5,0.0,61,3.6,17.32
2022-11-30,27.5,13.8,20.7,0.0,61,3.48,16.88
2022-12-01,27.8,14.1,21.2,0.0,60,3.18,16.95
2022-12-02,28.1,14.4,21.0,0.0,64,3.3,16.73
2022-12-03,28.6,14.2,21.2,0.0,67,3.42,16.74
2022-12-04,29.0,15.5,21.8,0.0,65,3.46,16.63
2022-12-05,28.6,14.6,21.5,0.0,63,3.56,16.48
2022-12-06,29.3,16.6,22.2,0.0,60,3.61,16.43
2022-12-07,28.5,16.7,21.6,0.0,52,4.36,16.58
2022-12-08,26.5,13.1,19.1,0.0,47,4.02,16.49
2022-12-09,27.2,13.8,19.5,0.0,49,4.02,16.62
2022-12-10,28.5,13.4,20.8,0.0,53,3.74,14.71
2022-12-11,29.5,19.0,23.8,0.0,58,3.85,14.75
2022-12-12,29.5,20.3,24.3,0.8,73,2.9,12.71
2022-12-13,30.4,20.1,24.6,0.0,74,3.07,14.01
2022-12-14,31.0,20.4,25.4,0.0,59,3.68,15.4
2022-12-15,30.6,20.3,24.8,0.2,61,3.73,15.07
2022-12-16,30.6,20.0,24.7,0.0,65,3.59,15.51
2022-12-17,29.7,19.0,23.4,0.0,45,4.36,16.32
2022-12-18,28.2,15.6,21.1,0.0,48,3.83,16.7
2022-12-19,28.4,13.8,21.1,0.0,49,3.61,16.53
2022-12-20,29.1,13.4,21.1,0.0,52,3.69,16.42
2022-12-21,29.0,14.1,21.5,0.0,48,3.81,16.14
2022-12-22,29.1,14.2,21.2,0.0,54,3.66,16.24
2022-12-23,29.6,14.2,21.5,0.0,55,3.55,16.48
2022-12-24,29.1,14.4,22.1,0.0,55,3.51,16.21
2022-12-25,28.8,15.7,21.7,0.0,66,3.36,16.08
2022-12-26,29.5,16.4,23.0,0.0,63,3.38,16.03
2022-12-27,29.4,17.0,23.2,0.3,71,3.07,14.57
2022-12-28,29.4,18.4,23.2,0.0,61,3.65,16.04
2022-12-29,28.4,15.4,21.3,0.0,47,3.65,16.42
2022-12-30,29.4,14.7,21.7,0.0,63,3.33,16.16
2022-12-31,29.2,16.4,22.3,0.0,54,3.81,16.27
2023-01-01,27.4,16.1,21.1,0.0,56,3.65,16.33
2023-01-02,27.2,15.1,20.5,0.0,61,3.45,16.43
2023-01-03,27.8,14.9,20.8,0.0,62,3.25,15.91
2023-01-04,25.3,16.1,20.3,0.1,68,2.89,12.88
2023-01-05,26.5,15.1,19.5,0.2,72,3.06,15.12
2023-01-06,26.5,15.1,19.9,0.0,69,3.25,16.23
2023-01-07,25.4,13.0,18.4,0.0,46,3.66,17.47
2023-01-08,26.2,10.6,17.8,0.0,46,3.81,17.72
2023-01-09,27.2,10.3,18.6,0.0,46,3.61,17.44
2023-01-10,28.5,10.6,19.5,0.0,50,3.58,17.52
2023-01-11,28.1,11.6,19.3,0.0,54,3.68,17.4
2023-01-12,28.5,12.9,20.4,0.0,57,3.71,17.34
2023-01-13,29.1,12.8,20.7,0.0,54,3.92,17.38
2023-01-14,28.0,15.8,21.0,0.0,60,3.7,17.26
2023-01-15,27.6,14.2,20.5,0.0,56,3.7,17.42
2023-01-16,28.0,14.4,20.7,0.0,59,3.61,17.19
2023-01-17,29.0,15.9,22.0,0.0,61,3.67,17.23
2023-01-18,28.6,16.0,21.7,0.0,59,3.76,17.33
2023-01-19,29.0,15.4,22.0,0.0,59,3.64,17.37
2023-01-20,29.6,16.2,22.8,0.0,61,3.99,17.46
2023-01-21,29.8,17.4,23.5,0.0,55,4.13,16.61
2023-01-22,29.9,17.5,22.9,0.0,57,4.07,17.68
2023-01-23,29.6,16.8,22.8,0.0,59,3.99,17.92
2023-01-24,29.9,17.4,23.6,0.0,60,4.06,17.71
2023-01-25,29.6,18.0,23.1,0.0,49,4.42,17.64
2023-01-26,29.0,15.1,22.2,0.0,54,3.75,17.9
2023-01-27,30.0,16.5,22.9,0.0,61,3.88,17.93
2023-01-28,30.3,17.8,23.4,0.0,59,4.13,18.18
2023-01-29,30.7,16.9,23.5,0.0,57,4.26,18.33
2023-01-30,30.6,17.7,24.0,0.4,57,3.89,17.84
2023-01-31,30.5,19.0,24.3,0.0,56,4.35,17.66
2023-02-01,29.3,18.1,22.8,0.0,48,4.65,17.92
2023-02-02,28.6,14.2,20.5,0.0,35,4.86,20.26
2023-02-03,29.5,12.9,20.4,0.0,38,4.69,19.9
2023-02-04,29.8,12.0,20.3,0.0,37,4.64,20.09
2023-02-05,30.1,11.8,20.8,0.0,38,4.56,20.02
2023-02-06,31.0,13.1,22.1,0.0,41,4.56,19.67
2023-02-07,31.4,15.7,23.3,0.0,45,4.62,19.49
2023-02-08,31.2,15.8,22.9,0.0,40,5.11,19.96
2023-02-09,31.4,14.1,22.3,0.0,39,4.74,20.17
2023-02-10,33.8,14.8,23.9,0.0,37,5.17,20.26
2023-02-11,34.0,16.2,24.8,0.0,34,6.02,20.34
2023-02-12,32.1,16.5,23.5,0.0,39,5.65,20.51
2023-02-13,30.5,14.6,22.0,0.0,35,5.28,21.01
2023-02-14,31.1,12.6,21.8,0.0,33,5.01,20.89
2023-02-15,33.3,14.6,23.6,0.0,32,5.3,20.83
2023-02-16,34.5,16.5,24.8,0.0,33,6.02,20.91
2023-02-17,32.0,18.2,24.7,0.0,41,5.49,20.9
2023-02-18,32.3,18.2,24.8,0.0,45,5.3,21.05
2023-02-19,33.3,17.1,25.4,0.0,42,5.16,21.19
2023-02-20,34.5,16.2,25.3,0.0,39,5.15,21.37
2023-02-21,35.5,16.7,26.1,0.0,33,5.42,21.5
2023-02-22,35.1,17.8,26.1,0.0,27,6.37,21.77
2023-02-23,34.8,16.6,25.6,0.0,34,5.56,21.32
2023-02-24,34.9,17.8,26.1,0.0,31,6.26,21.96
2023-02-25,34.7,17.9,26.0,0.0,29,5.85,21.87
2023-02-26,34.5,18.5,26.5,0.0,31,5.54,21.62
2023-02-27,34.8,17.8,26.7,0.0,31,6.11,21.42
2023-02-28,34.5,18.9,26.7,0.0,35,5.4,20.12
2023-03-01,34.2,19.5,27.2,0.0,34,5.5,20.19
2023-03-02,34.9,20.6,27.5,0.0,35,5.26,20.22
2023-03-03,35.6,21.6,28.4,0.0,33,5.58,19.87
2023-03-04,35.7,20.7,27.9,0.0,26,6.09,21.13
2023-03-05,34.8,19.9,27.5,0.0,30,6.52,20.96
2023-03-06,35.0,20.6,26.4,0.5,41,5.33,19.21
2023-03-07,29.9,19.4,24.3,0.3,47,5.51,19.59
2023-03-08,33.2,16.9,24.5,0.0,43,5.53,22.27
2023-03-09,33.7,19.2,26.3,0.0,36,5.52,20.49
2023-03-10,33.5,20.3,27.1,0.0,32,5.91,20.97
2023-03-11,35.0,20.6,27.2,0.0,31,6.48,22.93
2023-03-12,35.5,20.9,27.7,0.0,28,6.32,23.03
2023-03-13,37.0,21.6,28.6,0.0,27,6.46,21.87
2023-03-14,36.0,21.0,27.4,1.1,34,5.77,19.92
2023-03-15,34.8,19.6,27.6,0.0,38,6.03,20.2
2023-03-16,30.0,22.6,25.8,1.0,49,4.55,14.27
2023-03-17,29.7,20.4,25.3,3.3,56,4.52,19.9
2023-03-18,27.3,19.3,22.5,9.8,75,3.68,18.39
2023-03-19,29.2,18.7,22.7,1.4,71,4.61,21.83
2023-03-20,30.5,17.0,23.6,0.0,62,4.96,21.97
2023-03-21,31.0,19.8,25.2,0.0,51,4.96,19.14
2023-03-22,32.8,19.8,25.5,0.0,53,4.89,19.33
2023-03-23,33.3,19.5,26.5,0.0,53,5.13,20.9
2023-03-24,35.4,20.8,28.1,0.0,44,5.57,21.91
2023-03-25,36.0,22.6,29.0,0.0,43,5.49,21.36
2023-03-26,34.0,21.0,27.6,13.8,58,5.11,20.88
2023-03-27,36.0,21.4,28.6,0.0,40,6.95,24.71
2023-03-28,36.7,21.9,28.9,0.0,27,7.25,24.57
2023-03-29,37.7,21.0,29.5,0.0,33,6.76,23.63
2023-03-30,38.1,22.4,30.6,0.0,36,6.88,23.44
2023-03-31,34.3,26.1,29.9,0.0,31,6.89,16.43
2023-04-01,35.2,22.5,28.7,0.0,36,7.04,24.24
2023-04-02,35.5,21.9,28.8,0.0,32,6.0,19.71
2023-04-03,37.2,22.8,29.8,0.0,29,6.21,20.85
2023-04-04,37.9,23.2,31.1,0.0,27,7.32,20.77
2023-04-05,36.8,23.5,30.9,0.0,29,6.9,22.2
2023-04-06,37.2,23.4,30.5,0.0,27,6.27,17.49
2023-04-07,37.8,22.6,28.2,4.4,48,5.07,19.21
2023-04-08,32.9,21.2,26.9,0.6,58,4.77,19.32
2023-04-09,35.5,22.4,27.1,5.7,57,4.8,19.06
2023-04-10,37.0,22.5,29.7,0.0,44,5.57,21.82
2023-04-11,39.2,23.5,31.6,0.0,36,6.62,23.17
2023-04-12,39.8,24.5,32.3,0.0,30,6.6,22.87
2023-04-13,41.0,25.4,33.5,0.0,26,8.2,22.55
2023-04-14,40.0,27.4,32.7,0.0,29,7.22,20.37
2023-04-15,35.4,24.8,29.1,0.9,43,5.09,12.02
2023-04-16,39.8,23.6,31.8,0.0,33,7.18,24.79
2023-04-17,40.5,25.3,33.0,0.0,24,7.03,24.02
2023-04-18,41.7,26.2,33.6,0.0,23,7.57,21.6
2023-04-19,41.5,26.7,33.9,0.0,23,7.99,22.48
2023-04-20,39.3,25.7,32.3,0.1,28,7.43,21.85
2023-04-21,37.7,22.6,31.0,0.0,37,7.26,24.31
2023-04-22,37.4,23.7,29.2,2.6,46,6.0,21.56
2023-04-23,35.7,22.0,28.8,0.1,48,5.96,23.32
2023-04-24,34.8,23.1,28.3,1.8,55,6.03,23.47
2023-04-25,33.8,22.3,27.0,1.5,63,5.11,21.3
2023-04-26,34.0,22.3,28.1,0.0,61,5.01,21.23
2023-04-27,32.5,21.1,26.5,4.7,68,4.79,21.09
2023-04-28,33.3,20.6,26.5,17.3,68,5.39,23.16
2023-04-29,32.3,21.1,25.3,15.4,75,4.66,21.28
2023-04-30,28.5,20.3,23.2,56.7,84,3.73,18.38
2023-05-01,29.1,19.0,23.9,1.0,81,3.66,17.55
2023-05-02,29.9,20.0,23.9,10.2,83,4.29,21.17
2023-05-03,27.8,20.4,23.5,30.7,85,2.55,12.39
2023-05-04,31.4,21.1,25.8,1.6,78,4.65,21.34
2023-05-05,32.7,21.5,26.9,4.6,69,4.88,21.47
2023-05-06,35.0,22.6,29.0,0.0,60,5.76,23.47
2023-05-07,36.9,23.2,28.6,1.6,61,5.7,24.14
2023-05-08,38.2,22.4,31.0,0.0,57,6.23,23.96
2023-05-09,38.7,24.8,31.6,0.0,50,6.28,22.73
2023-05-10,40.2,25.9,32.2,0.0,40,7.18,25.17
2023-05-11,40.8,21.5,31.7,0.0,31,7.46,27.02
2023-05-12,41.3,21.8,31.8,0.0,28,7.91,27.01
2023-05-13,42.3,22.7,33.6,0.0,22,8.26,26.89
2023-05-14,43.8,24.6,34.4,0.0,21,9.96,25.28
2023-05-15,41.8,29.9,35.6,0.0,23,10.37,24.98
2023-05-16,40.0,30.0,34.7,0.0,31,9.04,24.12
2023-05-17,40.0,27.5,34.4,0.0,34,8.12,24.49
2023-05-18,41.3,29.0,34.9,0.2,33,7.63,22.7
2023-05-19,42.0,29.5,35.6,0.0,25,9.24,24.12
2023-05-20,42.2,28.5,35.5,0.0,24,9.0,24.18
2023-05-21,42.6,27.5,34.0,1.2,32,7.53,22.33
2023-05-22,39.5,26.2,33.5,0.1,32,7.31,21.7
2023-05-23,41.8,27.1,35.1,0.0,29,7.44,23.81
2023-05-24,41.6,29.2,36.0,0.0,27,8.5,22.87
2023-05-25,41.0,30.0,35.3,0.0,27,9.87,24.28
2023-05-26,38.5,29.6,34.1,0.0,28,9.31,23.52
2023-05-27,40.6,28.0,34.6,0.0,29,8.99,24.32
2023-05-28,40.6,27.4,32.8,0.0,42,7.26,23.17
2023-05-29,40.8,26.0,32.6,0.0,43,7.0,24.03
2023-05-30,40.8,27.2,34.2,0.0,38,7.05,24.07
2023-05-31,41.3,27.8,35.0,0.0,29,8.39,25.29
2023-06-01,42.3,27.7,35.0,0.0,23,8.46,25.24
2023-06-02,41.8,27.8,35.4,0.0,23,9.83,24.97
2023-06-03,41.5,29.2,35.1,0.3,32,8.31,23.81
2023-06-04,39.6,28.2,34.1,0.0,34,7.11,21.98
2023-06-05,40.3,27.8,34.5,0.0,31,8.78,24.07
2023-06-06,41.8,28.6,35.9,0.0,27,9.33,24.26
2023-06-07,41.5,30.0,35.3,0.0,33,8.5,23.05
2023-06-08,42.7,29.0,35.9,0.0,28,9.48,24.98
2023-06-09,40.3,30.8,35.7,0.2,31,8.38,21.45
2023-06-10,40.5,28.8,35.4,0.7,32,8.14,22.69
2023-06-11,42.0,30.2,36.0,0.0,32,8.36,23.34
2023-06-12,42.0,30.3,34.3,0.4,42,7.68,23.45
2023-06-13,41.5,29.5,34.3,0.5,44,6.77,20.58
2023-06-14,41.5,30.5,35.7,0.0,33,9.25,25.0
2023-06-15,41.0,31.3,35.5,0.0,36,8.99,24.97
2023-06-16,40.5,30.4,35.3,0.0,32,8.55,23.66
2023-06-17,40.3,30.4,35.2,0.0,36,8.56,25.26
2023-06-18,40.0,30.6,34.9,0.0,37,8.18,25.07
2023-06-19,40.4,30.5,35.1,0.0,38,8.88,25.67
2023-06-20,39.9,30.5,35.2,0.0,38,8.77,24.66
2023-06-21,40.7,28.1,34.2,0.0,46,6.86,20.77
2023-06-22,39.0,29.1,32.3,0.3,54,5.52,17.83
2023-06-23,27.9,25.3,26.5,20.8,86,1.52,5.93
2023-06-24,32.2,25.1,28.4,4.9,78,3.86,16.82
2023-06-25,33.8,25.8,28.6,3.7,74,3.74,14.14
2023-06-26,28.6,24.9,26.0,24.3,89,1.63,5.76
2023-06-27,28.6,24.6,25.8,23.9,88,1.81,6.9
2023-06-28,29.0,24.9,26.2,9.4,88,2.14,9.24
2023-06-29,32.0,24.5,27.6,1.5,80,4.26,18.44
2023-06-30,32.0,25.4,28.5,0.3,72,4.57,17.06
2023-07-01,33.6,26.1,29.2,1.1,69,5.97,23.17
2023-07-02,33.7,26.0,29.1,1.1,70,5.27,21.66
2023-07-03,34.5,25.6,29.9,0.9,73,5.22,22.9
2023-07-04,32.5,25.9,29.5,16.0,78,4.51,20.08
2023-07-05,32.0,24.5,28.2,17.7,82,3.51,15.4
2023-07-06,32.8,25.6,28.5,9.6,79,4.67,20.62
2023-07-07,30.0,25.0,26.8,41.8,87,2.35,10.34
2023-07-08,29.9,24.1,26.9,25.2,84,3.15,13.58
2023-07-09,28.0,24.7,25.8,23.8,88,1.92,8.1
2023-07-10,31.5,24.2,27.7,14.9,80,4.5,20.01
2023-07-11,27.6,24.6,25.7,12.9,88,2.13,9.61
2023-07-12,31.2,24.1,26.5,27.1,87,3.49,16.57
2023-07-13,31.0,24.0,26.8,19.5,87,3.44,16.5
2023-07-14,31.5,24.9,27.7,8.2,84,3.39,15.39
2023-07-15,29.8,25.2,26.7,16.3,86,2.31,9.79
2023-07-16,29.3,24.5,26.2,12.3,88,2.68,12.28
2023-07-17,31.5,24.0,26.5,21.8,86,3.07,13.71
2023-07-18,30.2,24.1,26.5,29.9,88,2.9,13.51
2023-07-19,30.4,24.2,26.6,15.4,90,2.89,13.82
2023-07-20,30.8,24.5,27.1,12.9,88,3.31,15.69
2023-07-21,30.9,24.5,26.6,23.4,90,2.36,10.9
2023-07-22,30.0,24.5,26.5,14.2,89,2.92,14.0
2023-07-23,30.2,24.1,26.6,26.3,87,2.82,12.93
2023-07-24,31.8,23.6,27.4,36.5,84,4.29,20.19
2023-07-25,31.9,24.5,27.9,2.6,83,4.38,20.6
2023-07-26,31.9,24.9,28.0,32.6,82,4.15,18.86
2023-07-27,31.8,24.9,27.0,49.5,87,3.78,18.23
2023-07-28,29.9,24.9,27.0,33.3,85,2.42,9.07
2023-07-29,31.0,26.0,27.9,6.0,76,3.94,15.29
2023-07-30,32.0,25.0,27.7,1.1,77,3.76,15.1
2023-07-31,30.9,25.5,27.5,5.8,79,3.55,14.67
2023-08-01,31.9,25.6,28.4,1.2,74,5.01,20.37
2023-08-02,28.9,24.8,26.4,9.6,82,2.4,7.69
2023-08-03,26.0,24.1,24.6,30.0,88,1.3,3.17
2023-08-04,31.2,23.9,26.7,1.5,80,3.31,12.24
2023-08-05,31.5,24.5,27.5,1.5,78,4.91,21.74
2023-08-06,31.8,24.8,27.7,0.3,77,5.16,22.73
2023-08-07,30.5,25.0,27.2,0.1,74,4.53,18.41
2023-08-08,31.2,24.5,27.4,0.2,72,4.93,20.7
2023-08-09,31.7,23.6,27.3,2.1,75,4.77,20.85
2023-08-10,32.8,23.7,28.2,0.3,73,5.37,24.33
2023-08-11,31.9,24.6,28.0,0.7,74,5.24,23.68
2023-08-12,32.7,24.8,28.4,0.1,69,5.57,23.94
2023-08-13,31.2,24.5,27.7,0.7,72,4.98,21.59
2023-08-14,31.4,24.8,27.5,1.0,73,4.29,19.14
2023-08-15,30.9,24.5,27.2,1.9,78,4.39,20.5
2023-08-16,32.4,24.3,27.9,1.1,76,4.81,21.84
2023-08-17,33.1,25.2,27.8,15.8,78,4.47,19.06
2023-08-18,29.4,24.4,25.7,48.4,90,2.27,10.43
2023-08-19,28.1,23.9,25.4,33.4,90,2.17,10.33
2023-08-20,29.8,24.3,26.7,5.8,85,3.62,17.34
2023-08-21,30.8,24.4,27.0,1.9,84,3.69,17.53
2023-08-22,32.1,24.3,28.0,0.2,76,5.0,22.44
2023-08-23,30.6,24.8,27.2,21.7,83,3.81,17.51
2023-08-24,31.4,24.4,26.9,10.5,84,4.22,20.25
2023-08-25,30.8,24.5,27.5,0.8,77,4.71,21.15
2023-08-26,32.0,24.5,27.9,0.2,73,5.34,23.91
2023-08-27,32.0,24.2,27.7,0.0,72,5.34,23.83
2023-08-28,31.4,23.0,26.9,0.0,71,5.38,24.51
2023-08-29,31.5,22.1,26.5,1.4,76,4.81,22.35
2023-08-30,31.8,23.5,27.0,0.4,77,4.3,19.52
2023-08-31,32.9,23.8,27.8,0.2,76,4.96,22.83
2023-09-01,33.5,24.5,28.5,0.6,77,5.06,22.87
2023-09-02,33.9,25.3,28.7,5.9,77,4.41,19.77
2023-09-03,32.8,25.2,27.4,3.6,82,3.27,14.52
2023-09-04,34.3,24.9,28.5,1.7,73,5.12,20.81
2023-09-05,32.8,24.8,27.7,19.0,75,4.76,20.1
2023-09-06,30.0,24.1,26.3,7.2,89,3.3,16.02
2023-09-07,30.0,24.2,26.2,18.0,89,2.9,13.76
2023-09-08,29.7,24.0,26.1,13.3,90,3.08,14.99
2023-09-09,30.2,24.0,26.2,9.9,89,3.37,16.4
2023-09-10,29.5,24.0,26.5,11.2,86,2.98,13.78
2023-09-11,31.9,24.9,27.4,0.8,78,4.32,18.4
2023-09-12,31.5,24.8,27.1,1.5,78,3.79,15.37
2023-09-13,30.5,24.8,26.6,21.8,81,3.56,15.39
2023-09-14,30.4,23.9,26.1,40.5,88,2.75,12.87
2023-09-15,25.9,24.1,24.8,50.5,93,0.93,2.92
2023-09-16,30.3,24.0,26.2,0.5,81,3.93,17.36
2023-09-17,30.8,23.3,26.7,0.5,80,4.49,21.47
2023-09-18,31.5,22.8,26.9,0.0,79,4.66,22.14
2023-09-19,32.0,22.7,27.6,0.0,78,4.7,21.81
2023-09-20,31.6,24.5,26.6,5.2,82,3.27,15.01
2023-09-21,30.0,23.7,25.7,18.0,89,2.47,11.92
2023-09-22,29.2,24.2,25.8,16.6,92,2.1,9.97
